node_id,fraud_score,if_score,lof_score,heuristic_score,risk_level,is_anomaly
acc_C1826767363,0.133475,0.292894,0.004182,0.0,LOW,0
acc_C541846360,0.133471,0.294842,0.00198,0.0,LOW,0
tx_14404,0.133471,0.099136,0.090901,0.35,LOW,0
acc_C1388972756,0.133457,0.293616,0.003325,0.0,LOW,0
acc_C1286885448,0.133439,0.248744,0.01626,0.1,LOW,0
tx_16441,0.133433,0.096113,0.150456,0.2,LOW,0
acc_C1620253123,0.133432,0.292236,0.004814,0.0,LOW,0
acc_C220774932,0.133415,0.293558,0.003285,0.0,LOW,0
tx_45449,0.133411,0.294872,0.001795,0.0,LOW,0
tx_29482,0.133386,0.268923,0.030928,0.0,LOW,0
tx_2674,0.133373,0.294322,0.002319,0.0,LOW,0
acc_C341832285,0.133363,0.294205,0.002427,0.0,LOW,0
tx_47750,0.13336,0.178144,0.001738,0.35,LOW,0
acc_C1612457878,0.133336,0.243176,0.022267,0.1,LOW,0
tx_2284,0.133314,0.228721,0.000973,0.2,LOW,0
tx_31510,0.133313,0.150574,0.032636,0.35,LOW,0
acc_C1286571868,0.133312,0.293104,0.00354,0.0,LOW,0
acc_C2114168571,0.133282,0.186138,0.1238,0.0,LOW,0
tx_16432,0.13328,0.228614,0.001009,0.2,LOW,0
acc_C1258139742,0.133271,0.144235,0.002164,0.45,LOW,0
acc_C1487669283,0.133255,0.258029,0.005354,0.1,LOW,0
acc_C388143137,0.133247,0.289934,0.006943,0.0,LOW,0
tx_33390,0.13324,0.178049,0.001545,0.35,LOW,0
acc_C1771931160,0.133238,0.204765,0.065234,0.1,LOW,0
tx_42494,0.133228,0.147437,0.092203,0.2,LOW,0
tx_49719,0.133178,0.111031,0.001785,0.55,LOW,0
acc_C2055353324,0.133169,0.198382,0.109742,0.0,LOW,0
acc_C1694645625,0.133138,0.110365,0.002435,0.55,LOW,0
tx_18259,0.133118,0.179152,0.13125,0.0,LOW,0
acc_C1825482570,0.133106,0.260867,0.001789,0.1,LOW,0
tx_7749,0.133105,0.150112,0.032636,0.35,LOW,0
acc_C1689169705,0.133087,0.137478,0.178055,0.0,LOW,0
tx_18229,0.133085,0.11235,0.206318,0.0,LOW,0
tx_26771,0.133082,0.151808,0.086922,0.2,LOW,0
acc_C551809402,0.133081,0.281554,0.015953,0.0,LOW,0
acc_C1271112700,0.133075,0.186407,0.122979,0.0,LOW,0
acc_C379957170,0.13306,0.110424,0.002174,0.55,LOW,0
acc_C1153081125,0.133058,0.107151,0.1746,0.1,LOW,0
acc_C1566789241,0.13305,0.247175,0.017054,0.1,LOW,0
acc_C1889658103,0.133049,0.233151,0.070327,0.0,LOW,0
tx_9647,0.133041,0.17761,0.001541,0.35,LOW,0
acc_C2069178072,0.133034,0.286896,0.009826,0.0,LOW,0
tx_18182,0.133034,0.177594,0.001541,0.35,LOW,0
acc_C817287111,0.133002,0.273327,0.025011,0.0,LOW,0
acc_C1878243489,0.132972,0.109909,0.002532,0.55,LOW,0
tx_8564,0.132929,0.294093,0.001468,0.0,LOW,0
tx_39173,0.132922,0.227384,0.001499,0.2,LOW,0
tx_14153,0.132913,0.273889,0.024158,0.0,LOW,0
acc_C853101893,0.132801,0.109565,0.002492,0.55,LOW,0
tx_18939,0.132781,0.177027,0.001545,0.35,LOW,0
acc_C1711349692,0.132778,0.293439,0.001825,0.0,LOW,0
acc_C916585760,0.132776,0.290226,0.005434,0.0,LOW,0
acc_C910539221,0.132771,0.236702,0.028137,0.1,LOW,0
acc_C1118809333,0.132768,0.228681,0.074655,0.0,LOW,0
acc_C1867802540,0.13276,0.25986,0.002057,0.1,LOW,0
acc_C1651286370,0.132694,0.162228,0.111729,0.1,LOW,0
acc_C57624756,0.132662,0.256914,0.005126,0.1,LOW,0
acc_C864326906,0.132661,0.292539,0.002547,0.0,LOW,0
tx_1287,0.13266,0.293217,0.001781,0.0,LOW,0
acc_C529012086,0.132656,0.293028,0.001983,0.0,LOW,0
tx_29744,0.132649,0.293393,0.001555,0.0,LOW,0
tx_18420,0.132637,0.164009,0.147083,0.0,LOW,0
acc_C1203976456,0.132592,0.272417,0.025011,0.0,LOW,0
acc_C1540270363,0.132589,0.25032,0.012363,0.1,LOW,0
tx_34238,0.132568,0.097147,0.090879,0.35,LOW,0
acc_C627419088,0.132548,0.279776,0.016622,0.0,LOW,0
acc_C2090774904,0.132514,0.241238,0.022392,0.1,LOW,0
tx_15305,0.132512,0.176663,0.001283,0.35,LOW,0
acc_C764189893,0.132506,0.202582,0.06586,0.1,LOW,0
tx_2909,0.132474,0.293125,0.00142,0.0,LOW,0
acc_C909777411,0.132465,0.228735,0.073835,0.0,LOW,0
acc_C373928166,0.132453,0.252866,0.009159,0.1,LOW,0
acc_C1523841952,0.13245,0.277464,0.018979,0.0,LOW,0
acc_C1931836288,0.132415,0.292555,0.001914,0.0,LOW,0
acc_C1790202239,0.132406,0.255004,0.006635,0.1,LOW,0
tx_8560,0.132372,0.181067,0.127229,0.0,LOW,0
acc_C922871524,0.132361,0.247063,0.015457,0.1,LOW,0
tx_23267,0.13235,0.292728,0.001557,0.0,LOW,0
acc_C820910648,0.132301,0.23616,0.027572,0.1,LOW,0
acc_C1967017653,0.132298,0.240715,0.022441,0.1,LOW,0
acc_C1905471719,0.132288,0.255733,0.00552,0.1,LOW,0
tx_13756,0.132282,0.17592,0.001546,0.35,LOW,0
acc_C260838211,0.132275,0.249503,0.012497,0.1,LOW,0
acc_C1915148101,0.132256,0.243484,0.01922,0.1,LOW,0
acc_C127252077,0.13225,0.242785,0.019992,0.1,LOW,0
acc_C1795014868,0.132243,0.256427,0.004627,0.1,LOW,0
acc_C1181708889,0.13223,0.254865,0.006351,0.1,LOW,0
acc_C162253241,0.132209,0.290134,0.004123,0.0,LOW,0
acc_C849581522,0.1322,0.249496,0.012317,0.1,LOW,0
tx_8990,0.132191,0.175951,0.001284,0.35,LOW,0
acc_C1993004305,0.132181,0.290509,0.003631,0.0,LOW,0
acc_C1679546686,0.132159,0.24696,0.015068,0.1,LOW,0
tx_23942,0.132156,0.175806,0.001359,0.35,LOW,0
acc_C1049817027,0.132136,0.247299,0.014628,0.1,LOW,0
acc_C1979677073,0.132111,0.236721,0.026466,0.1,LOW,0
tx_12399,0.132106,0.225307,0.001794,0.2,LOW,0
acc_C1839206329,0.1321,0.292201,0.001524,0.0,LOW,0
acc_C22448303,0.132074,0.248695,0.012902,0.1,LOW,0
acc_C1987354705,0.132062,0.288099,0.006045,0.0,LOW,0
acc_C1859823482,0.132058,0.245926,0.015979,0.1,LOW,0
acc_C79230864,0.132019,0.275653,0.019937,0.0,LOW,0
acc_C275002771,0.132014,0.288487,0.005486,0.0,LOW,0
tx_32323,0.131979,0.225125,0.001682,0.2,LOW,0
acc_C987595204,0.131935,0.29105,0.002407,0.0,LOW,0
tx_22027,0.131934,0.205251,0.023928,0.2,LOW,0
acc_C1899408794,0.13191,0.257173,0.002956,0.1,LOW,0
acc_C690425543,0.131909,0.144929,0.166726,0.0,LOW,0
acc_C1022290506,0.131904,0.188095,0.118154,0.0,LOW,0
acc_C556223230,0.131904,0.118497,0.027702,0.45,LOW,0
acc_C1545984685,0.13189,0.288472,0.005194,0.0,LOW,0
tx_19680,0.131821,0.147259,0.032636,0.35,LOW,0
tx_8599,0.131821,0.291402,0.001727,0.0,LOW,0
acc_C73878928,0.131777,0.280125,0.014301,0.0,LOW,0
tx_25291,0.131772,0.097555,0.088431,0.35,LOW,0
tx_8619,0.131758,0.224817,0.001476,0.2,LOW,0
acc_C1346117522,0.131731,0.153539,0.119095,0.1,LOW,0
tx_4884,0.13171,0.291513,0.001322,0.0,LOW,0
acc_C467847332,0.131697,0.278593,0.015824,0.0,LOW,0
acc_C1380583278,0.131672,0.287938,0.005249,0.0,LOW,0
acc_C1417325106,0.131671,0.25201,0.008168,0.1,LOW,0
tx_6808,0.13167,0.174385,0.001741,0.35,LOW,0
tx_39466,0.131669,0.107677,0.001786,0.55,LOW,0
tx_27830,0.131659,0.26377,0.032406,0.0,LOW,0
tx_22129,0.131657,0.224552,0.001521,0.2,LOW,0
acc_C2505415,0.131655,0.106962,0.002555,0.55,LOW,0
tx_11373,0.131638,0.107602,0.001792,0.55,LOW,0
tx_11712,0.13163,0.224633,0.001362,0.2,LOW,0
tx_22026,0.131585,0.224839,0.001019,0.2,LOW,0
acc_C309208848,0.131541,0.288425,0.004375,0.0,LOW,0
tx_23678,0.131541,0.22475,0.001009,0.2,LOW,0
acc_C806566417,0.131534,0.278766,0.015222,0.0,LOW,0
tx_32184,0.131521,0.291034,0.00139,0.0,LOW,0
tx_19435,0.131515,0.174027,0.001756,0.35,LOW,0
tx_13626,0.131511,0.224085,0.001683,0.2,LOW,0
acc_C931501193,0.131508,0.287612,0.005207,0.0,LOW,0
tx_1275,0.131503,0.224703,0.000968,0.2,LOW,0
tx_9403,0.131483,0.290586,0.001797,0.0,LOW,0
acc_C1790598448,0.131478,0.227817,0.0349,0.1,LOW,0
acc_C575979159,0.13146,0.132668,0.179399,0.0,LOW,0
acc_C2059434398,0.131408,0.196157,0.107844,0.0,LOW,0
acc_C1005966070,0.131392,0.22328,0.07729,0.0,LOW,0
tx_6073,0.131389,0.173751,0.001753,0.35,LOW,0
tx_33279,0.131351,0.173809,0.001593,0.35,LOW,0
tx_3761,0.13134,0.290674,0.00134,0.0,LOW,0
tx_11027,0.131322,0.173743,0.001593,0.35,LOW,0
acc_C208280546,0.131267,0.106283,0.002348,0.55,LOW,0
tx_36464,0.131214,0.17372,0.001351,0.35,LOW,0
acc_C1668447024,0.131179,0.249628,0.009617,0.1,LOW,0
tx_641,0.131168,0.290263,0.001375,0.0,LOW,0
acc_C351066165,0.131146,0.289814,0.001825,0.0,LOW,0
acc_C1672993892,0.13114,0.106117,0.002219,0.55,LOW,0
tx_15297,0.131104,0.145666,0.032636,0.35,LOW,0
acc_C421936793,0.131059,0.252524,0.006059,0.1,LOW,0
acc_C173738886,0.131051,0.284579,0.007478,0.0,LOW,0
tx_4328,0.131008,0.222924,0.001731,0.2,LOW,0
tx_21221,0.13098,0.223091,0.001474,0.2,LOW,0
tx_31963,0.130967,0.14536,0.032636,0.35,LOW,0
tx_47513,0.13096,0.172804,0.001745,0.35,LOW,0
tx_7632,0.130921,0.289784,0.001294,0.0,LOW,0
acc_C556051107,0.130895,0.105282,0.002545,0.55,LOW,0
tx_21276,0.130893,0.142246,0.092205,0.2,LOW,0
tx_16527,0.130888,0.222697,0.001686,0.2,LOW,0
acc_C142050837,0.130864,0.279887,0.012288,0.0,LOW,0
tx_18266,0.130857,0.217351,0.082624,0.0,LOW,0
acc_C890985661,0.130819,0.13694,0.172991,0.0,LOW,0
tx_7253,0.130809,0.222486,0.001726,0.2,LOW,0
tx_7255,0.130808,0.222503,0.001704,0.2,LOW,0
acc_C1474997850,0.130806,0.253484,0.004346,0.1,LOW,0
tx_49377,0.130769,0.223035,0.001008,0.2,LOW,0
acc_C673671998,0.130731,0.24821,0.010091,0.1,LOW,0
tx_32431,0.130692,0.222196,0.00176,0.2,LOW,0
tx_366,0.130688,0.282634,0.008757,0.0,LOW,0
tx_17583,0.130687,0.205349,0.0957,0.0,LOW,0
tx_22932,0.130643,0.092894,0.090853,0.35,LOW,0
acc_C1738973904,0.130635,0.204995,0.058469,0.1,LOW,0
tx_596,0.130561,0.288561,0.001772,0.0,LOW,0
tx_23098,0.130497,0.222089,0.001392,0.2,LOW,0
acc_C800213720,0.130437,0.24778,0.009841,0.1,LOW,0
tx_31190,0.130426,0.288575,0.001418,0.0,LOW,0
acc_C944055223,0.130401,0.286827,0.003323,0.0,LOW,0
acc_C2066191532,0.130297,0.246871,0.010513,0.1,LOW,0
acc_C529351377,0.130276,0.231604,0.027635,0.1,LOW,0
tx_31819,0.130262,0.208419,0.091185,0.0,LOW,0
acc_C719528798,0.13025,0.275522,0.015663,0.0,LOW,0
acc_C785755749,0.130239,0.287306,0.002379,0.0,LOW,0
acc_C726410988,0.130213,0.245223,0.012157,0.1,LOW,0
acc_C1984192708,0.130156,0.176934,0.08884,0.1,LOW,0
tx_36680,0.130156,0.221658,0.001024,0.2,LOW,0
acc_C1570545712,0.130155,0.286702,0.002848,0.0,LOW,0
tx_24493,0.130145,0.171034,0.001699,0.35,LOW,0
acc_C1207163053,0.130137,0.287472,0.001938,0.0,LOW,0
acc_C387086192,0.13013,0.195982,0.067344,0.1,LOW,0
acc_C1658329286,0.130089,0.172671,0.130969,0.0,LOW,0
acc_C322830747,0.130031,0.268308,0.023231,0.0,LOW,0
tx_5846,0.130023,0.170827,0.001628,0.35,LOW,0
tx_21246,0.130021,0.220849,0.001596,0.2,LOW,0
tx_17596,0.129982,0.220606,0.001772,0.2,LOW,0
tx_39433,0.129976,0.26685,0.024733,0.0,LOW,0
tx_19095,0.129963,0.287285,0.001712,0.0,LOW,0
acc_C1105958723,0.129928,0.141354,0.165797,0.0,LOW,0
acc_C1237725873,0.12992,0.135069,0.172847,0.0,LOW,0
acc_C145581669,0.129892,0.241575,0.015458,0.1,LOW,0
acc_C988813245,0.129889,0.275424,0.01487,0.0,LOW,0
acc_C1124545257,0.12987,0.249814,0.006135,0.1,LOW,0
tx_35769,0.129832,0.170585,0.001423,0.35,LOW,0
tx_27652,0.12983,0.220405,0.001618,0.2,LOW,0
acc_C2082509879,0.1298,0.285021,0.003853,0.0,LOW,0
acc_C1924874046,0.129797,0.225275,0.033558,0.1,LOW,0
acc_C912546784,0.129783,0.235239,0.022314,0.1,LOW,0
acc_C1780791009,0.129775,0.28643,0.002205,0.0,LOW,0
tx_28836,0.129765,0.220201,0.001686,0.2,LOW,0
acc_C281421502,0.129757,0.249809,0.005858,0.1,LOW,0
tx_17860,0.129751,0.220338,0.001499,0.2,LOW,0
acc_C1105000473,0.129743,0.239314,0.017629,0.1,LOW,0
tx_18976,0.129733,0.260805,0.030928,0.0,LOW,0
acc_C816196187,0.129723,0.275676,0.014173,0.0,LOW,0
tx_19604,0.129677,0.220294,0.001361,0.2,LOW,0
acc_C370102685,0.129677,0.266258,0.024652,0.0,LOW,0
tx_44246,0.129663,0.201569,0.097393,0.0,LOW,0
tx_10361,0.129661,0.103213,0.001789,0.55,LOW,0
acc_C1445324769,0.129649,0.252974,0.002026,0.1,LOW,0
acc_C2101325597,0.129595,0.274419,0.015267,0.0,LOW,0
acc_C1663043315,0.129557,0.237321,0.019406,0.1,LOW,0
acc_C236303893,0.129549,0.251007,0.00399,0.1,LOW,0
acc_C913242382,0.129537,0.271714,0.018164,0.0,LOW,0
acc_C1632268814,0.129531,0.243522,0.012365,0.1,LOW,0
acc_C849689177,0.129516,0.241317,0.014809,0.1,LOW,0
tx_40841,0.12947,0.169842,0.001352,0.35,LOW,0
tx_49122,0.129468,0.212431,0.084684,0.0,LOW,0
acc_C281287818,0.129464,0.285615,0.002344,0.0,LOW,0
tx_43512,0.129431,0.286598,0.001155,0.0,LOW,0
tx_6988,0.129386,0.1026,0.001789,0.55,LOW,0
tx_1962,0.129354,0.286016,0.001618,0.0,LOW,0
tx_11879,0.129346,0.169212,0.001752,0.35,LOW,0
acc_C1332657017,0.129338,0.2639,0.026458,0.0,LOW,0
tx_3256,0.12932,0.285989,0.001563,0.0,LOW,0
tx_13344,0.12931,0.16951,0.001327,0.35,LOW,0
acc_C73930175,0.129246,0.264982,0.025011,0.0,LOW,0
acc_C518757980,0.129244,0.272689,0.016334,0.0,LOW,0
tx_30208,0.129214,0.285935,0.001359,0.0,LOW,0
tx_19042,0.129213,0.199897,0.09815,0.0,LOW,0
acc_C330253080,0.129207,0.27145,0.017636,0.0,LOW,0
tx_9335,0.129201,0.285556,0.001752,0.0,LOW,0
acc_C1008947948,0.129185,0.228659,0.028222,0.1,LOW,0
acc_C413637535,0.129181,0.239675,0.015818,0.1,LOW,0
tx_34318,0.129165,0.185464,0.001766,0.3,LOW,0
acc_C1210939243,0.129163,0.282478,0.005119,0.0,LOW,0
acc_C469096971,0.12915,0.23071,0.025825,0.1,LOW,0
acc_C1685991005,0.12914,0.27386,0.014757,0.0,LOW,0
acc_C1724220122,0.129135,0.251814,0.002047,0.1,LOW,0
acc_C1560244891,0.12913,0.27706,0.011131,0.0,LOW,0
tx_1530,0.129124,0.285368,0.001771,0.0,LOW,0
acc_C405318481,0.129092,0.216623,0.07903,0.0,LOW,0
acc_C481234678,0.129084,0.134999,0.002087,0.45,LOW,0
acc_C1166259735,0.129069,0.246452,0.007913,0.1,LOW,0
tx_36872,0.129,0.101698,0.001839,0.55,LOW,0
tx_19062,0.128933,0.218437,0.001591,0.2,LOW,0
acc_C1338766215,0.128905,0.230988,0.024902,0.1,LOW,0
acc_C1213480721,0.128901,0.272549,0.015636,0.0,LOW,0
acc_C916869225,0.128862,0.233131,0.022382,0.1,LOW,0
acc_C1132867676,0.128859,0.273424,0.014546,0.0,LOW,0
tx_4956,0.128843,0.285235,0.001218,0.0,LOW,0
acc_C2030806232,0.128806,0.230766,0.024902,0.1,LOW,0
acc_C846946966,0.128776,0.233115,0.022186,0.1,LOW,0
tx_6524,0.128766,0.168283,0.001347,0.35,LOW,0
acc_C1991018396,0.128751,0.273476,0.014216,0.0,LOW,0
acc_C1717266942,0.12875,0.239832,0.014563,0.1,LOW,0
tx_16462,0.128721,0.16797,0.001587,0.35,LOW,0
tx_43081,0.128677,0.167724,0.001753,0.35,LOW,0
tx_15444,0.128675,0.284345,0.001798,0.0,LOW,0
acc_C260856492,0.128633,0.14226,0.16154,0.0,LOW,0
tx_20420,0.128614,0.217545,0.001796,0.2,LOW,0
tx_27844,0.128593,0.210465,0.08471,0.0,LOW,0
acc_C1374063565,0.128556,0.222004,0.034135,0.1,LOW,0
tx_30430,0.128537,0.16741,0.001757,0.35,LOW,0
acc_C1311614688,0.128509,0.27341,0.013686,0.0,LOW,0
acc_C1434956866,0.128472,0.281352,0.004659,0.0,LOW,0
acc_C226185255,0.128432,0.188126,0.109437,0.0,LOW,0
acc_C677521178,0.128421,0.272782,0.014174,0.0,LOW,0
tx_19303,0.128395,0.217466,0.001339,0.2,LOW,0
acc_C769507769,0.128393,0.237774,0.015985,0.1,LOW,0
acc_C1861750564,0.128386,0.168595,0.131296,0.0,LOW,0
tx_41187,0.128332,0.167103,0.001589,0.35,LOW,0
tx_20268,0.128331,0.283585,0.001795,0.0,LOW,0
acc_C2091824187,0.128309,0.282316,0.003168,0.0,LOW,0
acc_C1778157082,0.1283,0.247145,0.005212,0.1,LOW,0
tx_26408,0.128291,0.167219,0.001355,0.35,LOW,0
tx_21249,0.128286,0.283767,0.001476,0.0,LOW,0
tx_30517,0.128245,0.255595,0.033068,0.0,LOW,0
acc_C1064905627,0.128242,0.283366,0.001817,0.0,LOW,0
acc_C1229651180,0.128242,0.249785,0.002095,0.1,LOW,0
acc_C1526401615,0.128208,0.226608,0.028086,0.1,LOW,0
acc_C1697593996,0.128186,0.210081,0.046623,0.1,LOW,0
tx_38632,0.128132,0.283591,0.00129,0.0,LOW,0
acc_C779571837,0.128131,0.170322,0.128715,0.0,LOW,0
tx_35463,0.128091,0.262661,0.024733,0.0,LOW,0
acc_C1876970909,0.128084,0.128283,0.175892,0.0,LOW,0
tx_6633,0.128082,0.28309,0.001727,0.0,LOW,0
acc_C685399117,0.128058,0.132673,0.002137,0.45,LOW,0
acc_C696572235,0.128045,0.275208,0.010502,0.0,LOW,0
tx_5802,0.128004,0.283304,0.001293,0.0,LOW,0
tx_30527,0.127999,0.099476,0.001837,0.55,LOW,0
acc_C1110582226,0.127992,0.266037,0.020688,0.0,LOW,0
acc_C525390086,0.127981,0.17665,0.121221,0.0,LOW,0
acc_C2124649907,0.127972,0.273621,0.012107,0.0,LOW,0
acc_C1826011531,0.127953,0.214106,0.079013,0.0,LOW,0
tx_9529,0.127951,0.283274,0.001195,0.0,LOW,0
acc_C1288163341,0.12795,0.280752,0.004029,0.0,LOW,0
acc_C208184824,0.127943,0.280403,0.004405,0.0,LOW,0
tx_37445,0.127942,0.198028,0.097075,0.0,LOW,0
tx_38121,0.127924,0.216345,0.001423,0.2,LOW,0
tx_5003,0.127912,0.283031,0.001371,0.0,LOW,0
tx_30165,0.127899,0.166007,0.001739,0.35,LOW,0
acc_C1417218664,0.127878,0.166287,0.095123,0.1,LOW,0
acc_C1410414583,0.127865,0.279344,0.0054,0.0,LOW,0
acc_C1339726500,0.127791,0.266818,0.019309,0.0,LOW,0
acc_C381930033,0.12779,0.265255,0.021064,0.0,LOW,0
tx_7890,0.12778,0.215752,0.00173,0.2,LOW,0
acc_C223100797,0.127766,0.282254,0.001879,0.0,LOW,0
acc_C1069131391,0.12769,0.23608,0.016134,0.1,LOW,0
acc_C1245528875,0.12769,0.131894,0.002095,0.45,LOW,0
tx_47605,0.127669,0.216144,0.00101,0.2,LOW,0
tx_49504,0.127656,0.215467,0.001739,0.2,LOW,0
acc_C1726837697,0.12765,0.240487,0.011076,0.1,LOW,0
tx_20391,0.127641,0.28233,0.00148,0.0,LOW,0
acc_C1769773061,0.127635,0.200762,0.05573,0.1,LOW,0
acc_C1549146388,0.127633,0.238048,0.013777,0.1,LOW,0
acc_C480062875,0.127621,0.25873,0.027981,0.0,LOW,0
acc_C690051320,0.127608,0.2423,0.008931,0.1,LOW,0
tx_5784,0.127601,0.278962,0.005171,0.0,LOW,0
acc_C1186762072,0.127594,0.186747,0.071395,0.1,LOW,0
tx_18218,0.127591,0.281999,0.001727,0.0,LOW,0
tx_47621,0.127569,0.165261,0.001753,0.35,LOW,0
acc_C1109433169,0.127563,0.228004,0.024902,0.1,LOW,0
acc_C826542045,0.127519,0.281643,0.00195,0.0,LOW,0
acc_C1462285352,0.127505,0.097729,0.002568,0.55,LOW,0
acc_C56609661,0.127497,0.269491,0.015565,0.0,LOW,0
acc_C91221942,0.127475,0.186528,0.071343,0.1,LOW,0
acc_C1534596175,0.127466,0.176558,0.120038,0.0,LOW,0
acc_C425393935,0.127463,0.267032,0.018245,0.0,LOW,0
acc_C1424497441,0.127457,0.280951,0.002573,0.0,LOW,0
acc_C1834186423,0.127457,0.219156,0.034593,0.1,LOW,0
acc_C2036368507,0.127455,0.225642,0.027291,0.1,LOW,0
tx_10974,0.127447,0.215012,0.001728,0.2,LOW,0
tx_27923,0.127436,0.164963,0.001757,0.35,LOW,0
acc_C1784383452,0.127411,0.220619,0.07033,0.0,LOW,0
acc_C888942941,0.127365,0.224406,0.028455,0.1,LOW,0
tx_13600,0.12736,0.196438,0.097407,0.0,LOW,0
acc_C1164499726,0.127296,0.272274,0.011931,0.0,LOW,0
tx_408,0.127268,0.281277,0.001735,0.0,LOW,0
acc_C674175185,0.127253,0.239848,0.010805,0.1,LOW,0
tx_17854,0.127226,0.214645,0.001589,0.2,LOW,0
acc_C353901516,0.127225,0.231796,0.019792,0.1,LOW,0
acc_C2077672286,0.127203,0.234451,0.016752,0.1,LOW,0
tx_10976,0.127181,0.214683,0.001434,0.2,LOW,0
acc_C1581924568,0.12718,0.135279,0.165761,0.0,LOW,0
acc_C828749413,0.127173,0.270423,0.013706,0.0,LOW,0
acc_C1929713950,0.127149,0.247336,0.002119,0.1,LOW,0
acc_C1299597477,0.127147,0.096937,0.002562,0.55,LOW,0
tx_19425,0.127145,0.164369,0.001697,0.35,LOW,0
acc_C628392976,0.127113,0.280472,0.002252,0.0,LOW,0
acc_C688425953,0.127094,0.230212,0.021248,0.1,LOW,0
tx_8421,0.127075,0.281058,0.001496,0.0,LOW,0
acc_C745632206,0.127073,0.273349,0.010165,0.0,LOW,0
acc_C1822630059,0.127072,0.225523,0.026466,0.1,LOW,0
acc_C1897050650,0.12707,0.227649,0.024071,0.1,LOW,0
acc_C561783758,0.127062,0.274521,0.008818,0.0,LOW,0
tx_7623,0.127055,0.28079,0.001748,0.0,LOW,0
tx_18981,0.127051,0.281322,0.001141,0.0,LOW,0
tx_40207,0.127047,0.214148,0.001701,0.2,LOW,0
acc_C629474929,0.127047,0.266276,0.018056,0.0,LOW,0
acc_C571091641,0.127041,0.269545,0.014365,0.0,LOW,0
acc_C851723674,0.12703,0.096672,0.002569,0.55,LOW,0
acc_C1138834067,0.127023,0.218885,0.071313,0.0,LOW,0
acc_C1288388798,0.127012,0.274194,0.009061,0.0,LOW,0
tx_461,0.126967,0.280467,0.001893,0.0,LOW,0
tx_7933,0.126948,0.257252,0.027962,0.0,LOW,0
acc_C1589877372,0.126946,0.240462,0.009346,0.1,LOW,0
acc_C1819220396,0.126942,0.259862,0.025011,0.0,LOW,0
acc_C1241806626,0.126932,0.178199,0.116855,0.0,LOW,0
acc_C962707871,0.12692,0.259846,0.024974,0.0,LOW,0
tx_44512,0.126875,0.28035,0.001792,0.0,LOW,0
acc_C583997448,0.126866,0.268316,0.015309,0.0,LOW,0
acc_C1361420908,0.126845,0.096261,0.002569,0.55,LOW,0
tx_46147,0.126801,0.163588,0.001716,0.35,LOW,0
acc_C1104443778,0.126771,0.096095,0.002569,0.55,LOW,0
acc_C602520726,0.126722,0.275223,0.007179,0.0,LOW,0
tx_18042,0.126701,0.163332,0.001754,0.35,LOW,0
acc_C2042633527,0.126689,0.161888,0.097099,0.1,LOW,0
tx_20035,0.126688,0.279929,0.001801,0.0,LOW,0
acc_C1480495645,0.126683,0.270901,0.011944,0.0,LOW,0
tx_49343,0.12668,0.280494,0.001146,0.0,LOW,0
acc_C1295820487,0.126678,0.27523,0.007061,0.0,LOW,0
acc_C1026856292,0.126675,0.279411,0.002351,0.0,LOW,0
tx_4945,0.126597,0.27975,0.001773,0.0,LOW,0
acc_C1165306418,0.126557,0.245708,0.002471,0.1,LOW,0
tx_19933,0.126543,0.163125,0.001592,0.35,LOW,0
acc_C2142820128,0.126497,0.269616,0.012925,0.0,LOW,0
acc_C1861138906,0.126431,0.27187,0.010222,0.0,LOW,0
tx_16483,0.126425,0.162713,0.001761,0.35,LOW,0
acc_C1490031230,0.126385,0.224391,0.026022,0.1,LOW,0
tx_28868,0.126364,0.193241,0.098512,0.0,LOW,0
acc_C298492445,0.126328,0.235474,0.013413,0.1,LOW,0
acc_C380675952,0.126324,0.237128,0.011542,0.1,LOW,0
acc_C228081031,0.126303,0.171345,0.122993,0.0,LOW,0
acc_C114618982,0.126277,0.216582,0.034537,0.1,LOW,0
tx_30738,0.126216,0.147752,0.149319,0.0,LOW,0
tx_608,0.1262,0.212231,0.001739,0.2,LOW,0
acc_C528813676,0.126193,0.22357,0.026466,0.1,LOW,0
tx_2772,0.12619,0.279022,0.001574,0.0,LOW,0
tx_4971,0.126152,0.279253,0.00122,0.0,LOW,0
tx_19447,0.126098,0.095252,0.001836,0.55,LOW,0
acc_C1068901501,0.126074,0.274722,0.006124,0.0,LOW,0
acc_C933945364,0.126072,0.175254,0.118019,0.0,LOW,0
acc_C334099170,0.125997,0.242986,0.004134,0.1,LOW,0
tx_2041,0.125995,0.274964,0.005653,0.0,LOW,0
acc_C1370862296,0.125949,0.194112,0.058996,0.1,LOW,0
acc_C1747991213,0.125929,0.278125,0.001932,0.0,LOW,0
acc_C594550773,0.125901,0.130624,0.167799,0.0,LOW,0
acc_C662925691,0.125895,0.24486,0.001769,0.1,LOW,0
tx_47842,0.125873,0.191044,0.099757,0.0,LOW,0
acc_C1166191893,0.125849,0.270714,0.010068,0.0,LOW,0
tx_23576,0.125846,0.161795,0.001346,0.35,LOW,0
acc_C779122132,0.125817,0.243235,0.003403,0.1,LOW,0
acc_C962872383,0.125807,0.244471,0.001989,0.1,LOW,0
tx_762,0.125804,0.278618,0.001064,0.0,LOW,0
acc_C935558503,0.125798,0.272547,0.00788,0.0,LOW,0
tx_24021,0.125764,0.16159,0.00137,0.35,LOW,0
tx_1755,0.125754,0.277915,0.001731,0.0,LOW,0
